Date,weekly_return
2005-01-16,0.018645650013221937
2005-01-23,-0.0031831906764560047
2005-01-30,0.043513176240616014
2005-02-06,0.0596783566157717
2005-02-13,-0.02296680754025615
2005-02-20,-0.005972154052482637
2005-02-27,0.02929042473086141
2005-03-06,0.010215168143111741
2005-03-13,-0.007945208729224995
2005-03-20,-0.00036366514070518274
2005-03-27,0.006919044172652322
2005-04-03,0.024231200670771225
2005-04-10,0.0010594295867556447
2005-04-17,-0.01622621702518634
2005-04-24,0.03800713303664249
2005-05-01,0.008290129435742699
2005-05-08,0.005824406724386222
2005-05-15,-0.051660672630838955
2005-05-22,0.013783869730379816
2005-05-29,-0.01073370838037857
2005-06-05,0.008679239640753122
2005-06-12,0.009323392202780223
2005-06-19,0.030194597041802274
2005-06-26,0.006551947940245384
2005-07-03,0.02740687053576818
2005-07-10,-0.003001348208041321
2005-07-17,0.0016722201471692788
2005-07-24,-0.00667762195565802
2005-07-31,-0.007059087291771515
2005-08-07,-0.015572082941385346
2005-08-14,0.0006730209218424044
2005-08-21,0.012077909186898106
2005-08-28,0.012285183128063926
2005-09-04,0.005547929064978252
2005-09-11,-0.0003447692528344426
2005-09-18,0.012763069191922494
2005-09-25,-0.041553455436790676
2005-10-02,0.03660305489250204
2005-10-09,-0.05382254102653583
2005-10-16,-0.05905783475665127
2005-10-23,-0.025029364813494825
2005-10-30,0.04265462081546412
2005-11-06,0.006060185562506204
2005-11-13,-0.01431625559656935
2005-11-20,0.041747746145790465
2005-11-27,0.011131398760366729
2005-12-04,-0.007706575437190666
2005-12-11,-0.01701183691397612
2005-12-18,0.02633608605713822
2005-12-25,0.02016061816572634
2006-01-01,-0.013654367312903926
2006-01-08,0.012386499241800575
2006-01-15,0.01907115359911038
2006-01-22,0.0028250138106205025
2006-01-29,0.008098826087682642
2006-02-05,-0.019909558060265176
2006-02-12,0.007127974918992752
2006-02-19,0.023239626689961712
2006-02-26,-0.0010488837023772124
2006-03-05,-0.008050462761376664
2006-03-12,-0.00811543090417799
2006-03-19,0.047313913217593706
2006-03-26,-0.011548937336318232
2006-04-02,0.0017185801690964286
2006-04-09,-0.015094734301460244
2006-04-16,-0.008359554796049884
2006-04-23,0.023182823369980232
2006-04-30,-0.00034341559414519107
2006-05-07,0.002403661160465198
2006-05-14,-0.03313670889850173
2006-05-21,-0.013610196863490742
2006-05-28,0.016703180058212475
2006-06-04,0.028570928783049565
2006-06-11,0.004514024706254061
2006-06-18,0.005530139850288274
2006-06-25,-0.02096908847954504
2006-07-02,0.03125027154393356
2006-07-09,-0.0044261539813224005
2006-07-16,0.006497713651502313
2006-07-23,0.02038696580315036
2006-07-30,0.01498531058935515
2006-08-06,-0.0016400853365359236
2006-08-13,-0.014239880220762058
2006-08-20,0.011118750048340065
2006-08-27,-0.01866081416011034
2006-09-03,0.023429527891375423
2006-09-10,0.0036496010623667807
2006-09-17,0.003967365275519885
2006-09-24,-0.009878126907521545
2006-10-01,0.00432285664966936
2006-10-08,0.018212003589817005
2006-10-15,-0.003252295929815019
2006-10-22,0.04045726147418627
2006-10-29,-0.0034494838731350397
2006-11-05,-0.02171135024108295
2006-11-12,0.014151909694376963
2006-11-19,0.015608583228249762
2006-11-26,-0.011671790840972918
2006-12-03,0.01149015929952979
2006-12-10,0.031871916028734626
2006-12-17,0.024770222823824906
2006-12-24,-0.014622368933929208
2006-12-31,0.00575416063841816
2007-01-07,-0.02893206642747892
2007-01-14,-0.009604731836845404
2007-01-21,0.009697877348161077
2007-01-28,0.018143776271257517
2007-02-04,0.04769362671797284
2007-02-11,0.008503763367617934
2007-02-18,0.000382756022403008
2007-02-25,-0.00250467767307605
2007-03-04,-0.02109505344565965
2007-03-11,-0.01231389089149082
2007-03-18,0.016103685547501856
2007-03-25,0.03732114116563401
2007-04-01,0.0
2007-04-08,0.018728225272042875
2007-04-15,-0.014513829904573616
2007-04-22,0.027491370472973564
2007-04-29,-0.010988997265187317
2007-05-06,-0.0033816992440651727
2007-05-13,-0.006870605301263266
2007-05-20,0.0059172054771838845
2007-05-27,-0.05931375239645098
2007-06-03,0.011464255378434096
2007-06-10,-0.05306550241365371
2007-06-17,0.032644434171873904
2007-06-24,-0.038988616256769304
2007-07-01,0.003289144727017357
2007-07-08,-0.009835477893601174
2007-07-15,0.009933175420866247
2007-07-22,-0.01857892782695081
2007-07-29,-0.04175945175378215
2007-08-05,-0.005810383939860886
2007-08-12,0.14026865591143567
2007-08-19,-0.047649391107335015
2007-08-26,0.009803881371248435
2007-09-02,-0.01078774915460956
2007-09-09,0.02399172697467522
2007-09-16,-0.0063899761876220484
2007-09-23,0.005359263538176506
2007-09-30,-0.0037318952994821464
2007-10-07,0.03959329549942581
2007-10-14,-0.01801284103258971
2007-10-21,-0.03511512037596043
2007-10-28,0.0211839309863886
2007-11-04,0.012233953942201614
2007-11-11,0.022070176082834347
2007-11-18,0.010820351508800563
2007-11-25,0.024176930539719033
2007-12-02,-0.006027021608907113
2007-12-09,0.03890815345820875
2007-12-16,-0.004863016253179642
2007-12-23,0.00146564982748143
2007-12-30,-0.008296918209188764
2008-01-06,-0.025589786423482308
2008-01-13,0.019191625225017717
2008-01-20,-0.05054518064596003
2008-01-27,-0.06315242195272053
2008-02-03,0.05236747522486973
2008-02-10,-0.026468481362043828
2008-02-17,-0.00515313305785603
2008-02-24,0.007742985718690809
2008-03-02,-0.03732131177960829
2008-03-09,-0.02280506059238596
2008-03-16,0.021003428207368335
2008-03-23,0.042285950489123314
2008-03-30,-0.02905684525462693
